ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
1245233275108569088,"Mhhh, arc, Corona dey burst ur brain with inspiration..",0,0,0,0,1,0,0,0,0,0,1
1245233292292558849,Today we're carrying out the disinfecting through chlorinated water to sanitize my constituency to fight against COVID-19 Corona Virus.,1,1,0,0,0,0,0,0,1,0,0
1245233322462195712,Happy April Fools Day! Theres still a part of me that hopes that the coronavirus is one big April Fools joke,1,0,0,0,0,0,0,0,0,0,1
1245233329491849216,Oh hi guys I'm new here please follow me hope every be safe AprilFoolsDay newhere COVID19 PumpRules,1,0,0,0,0,0,0,0,0,0,0
1245233330376802304,"There's now over 1,000 coronavirus cases in my county and people are dying in my town. Please stay at home.",0,0,1,0,1,0,0,0,0,0,0
1245233342070640643,My dads so freaked out about corona that hes making my sister move to our other house for the month luckybitch,0,0,0,0,0,0,0,0,0,0,1
1245233371229421575,"COVID19, the great unmasking... The unmasking of politicians. Are they in government for companies or citizens? Remember this, people!",0,0,0,0,0,0,1,0,0,1,0
1245233383770382337,Corona has made me realise there are so many things I need in my house that I don't have. Now I have to work with what I have,0,0,0,0,0,1,0,0,0,0,1
1245233407648382979,There will be a special practice area post this crisis. LinkedIn bios will start saying Covid19 disputes attorney.,0,0,0,0,0,0,0,0,0,0,1
1245233477236060160,"America has reached its highest peak in Coronavirus Deaths in 1 Day, 912. America always winning",0,0,0,0,0,1,0,0,0,0,1
1245233493463851008,The only gd thing about this corona lockdown phase...... . . . A highly polluted city is null in pollution,1,0,0,1,0,0,0,0,0,0,0
1245233540570263552,I just got the news that my great grandpa has passed away due to COVID19. What a sad day,0,0,0,0,0,1,0,0,0,0,0
1245233545980846081,Disappointed to see so many people still out and about on my way home from work at 6pm. Just stay home. Its simple. COVID19,1,0,0,0,0,1,1,0,0,0,0
1245233557301334021,People really be like I wish corona goes away turn around and throw a gathering,0,0,0,0,0,0,1,0,0,0,1
1245233559859798016,I was officially laid off from my job tonight due to Corona. Lmaoooooo I Hate it here,0,0,0,0,0,0,1,0,0,1,0
1245233564523859969,"HAPPY BIRTHDAY TO THE PRETTIEST i hope u have an amazing day baby, we definitely need to hang out once corona is over",1,0,0,0,0,1,0,0,0,0,0
1245233582173388801,Hubei reported 47 new asymptomatic coronavirus carriers on Wednesday. 982 cases are under medical observation: Hubei health authority.,0,0,0,0,0,0,0,0,1,0,0
1245233600733171713,Corona virus was created to stop us from having 4/20 all month with our friends,0,0,0,0,0,1,0,0,0,1,1
1245233602415095810,Coronavirus? I sleep. Virus that turns the host into a pickle? Funniest shit Ive ever seen,0,0,0,0,1,0,0,1,0,0,1
1245233606945095681,this guy next week: so Ive just gotten my test back... and i have Coronavirus,0,0,0,0,1,0,0,0,0,0,1
1245233611009183744,Senior year just fucking great all c/o 2020 everything taken from us fuck covid-19,0,0,0,0,0,0,1,0,0,0,0
1245233660942376964,6 states with 100+ coronavirus and 2 are in the line. Lockdown should be extended to 48 days.,0,0,0,0,1,0,0,0,0,1,0
1245233690763919365,"Railways to modify 20,000 coaches to accommodate over 3 lakh isolation beds for COVID19 patients. IndiaFightsCorona StayAtHome",0,0,0,0,0,0,0,0,1,1,0
1245233703694913536,I love panic attacks that make you feel like ur suffocating and then make u feel like u got corona we really stan,0,0,0,0,1,1,0,0,0,0,1
1245233761337233408,"United States coronavirus last updates 1/4/2020 2:16 am ET TIME Coronavirus Cases: 188,592 Deaths: 4,055 Recovered: 7,251",0,0,0,0,0,0,0,0,1,0,0
1245233762851528704,Corona virus is such a joke to some people till their family members get affected by it,0,0,0,0,0,0,1,0,0,1,0
1245233795244199936,"Todays April Fools, I hope this Corona shit was a joke whole time",1,0,0,0,0,0,0,0,0,0,1
1245233820929941506,I cant even walk around my own house saying hu shu without people saying coronavirus god damn can I get a god bless you,0,0,0,0,0,0,0,0,0,0,1
1245233850260680710,If you grew up with your mom taking your broke ass to a park to run around in the fountains youre immune to coronavirus,0,0,0,0,0,0,0,0,0,0,1
1245233867188920320,8245 tests for coronavirus in the UK yesterday. Or 0.012% of the UK population. That's crazy.,0,0,0,0,1,0,1,0,0,0,0
1245233917147385861,"I never see my alart,am I not among poor Nigerians? Someone should tell me how the money is sharing COVID19 poornigerians",0,0,0,0,1,0,1,0,0,0,0
1245233921668849666,During this covid19 shit Ive been bored and restless. But i know it gotta be a different level for single folks,0,0,0,0,0,1,0,0,0,0,0
1245233966828797952,depression at this time feels extra difficult because like I want to die but I dont want to die of coronavirus,0,0,0,1,1,0,0,0,0,0,0
1245233976048005120,Thanks to WhatsApp broadcast. My mom now have a PhD in corona virus and virology,0,0,0,0,0,1,0,0,0,0,1
1245233980712136704,Coronavirus is forcing Nigerias leaders to confront the broken health system they rarely use......,0,0,0,0,0,1,1,0,0,0,0
1245233997313183744,"its April 1st, waiting for Trump to tweet April Fools about corona",0,0,0,0,0,1,0,0,0,0,1
1245234017550688256,Arthur is now dead due to covid19 I was monitoring his O2 stats and BPM for an hour he coded ...Im at almost for words,0,0,0,0,0,1,0,0,0,1,0
1245234025901457408,"Corona switched up the game, you devn need ambition you just need to live close by to get the girl",1,0,0,0,0,0,0,0,0,0,1
1245234026711048195,Australian Border Force officers returned to work before testing positive for coronavirus,0,1,0,0,0,0,0,0,1,1,0
1245234035174998018,Happy to redeem all my reward points in the company Got my new electric stove plus I donated some on Red Cross to fight COVID19.,1,1,0,0,0,0,0,0,0,0,0
1245234035976093696,Imagine someone texts you saying they have corona as an April fools joke.... and they actually end up getting it,0,0,0,0,0,0,0,0,0,0,1
1245234037779824642,Mfs said I aint taking this corona virus seriously Im like na corona virus aint taking me seriously,0,0,0,0,0,0,0,0,0,0,1
1245234038257975296,"I need and to release a depressing bop, last week. its the only thing that can comfort me during COVID19",0,0,0,0,0,1,0,0,0,0,1
1245234064459812864,I wishhhhhhh tf they would ever think they extending this corona bitch til September. I WILL FUCK EVERYTHING UP. Play w/ me bitch,0,0,0,0,0,0,1,0,0,0,0
1245234092146331648,"Fitch Downgrades South African Banks to 'BB', Negative Outlook on Coronavirus Impact",0,0,0,0,1,1,0,0,0,1,0
1245234135494316032,We must remember this statement when we turn a page of COVID19 history of Japan later.,0,1,0,1,0,0,1,0,1,0,0
1245234181963010048,Heard Corona virus finally accepted Islam in India especially at Nizam u Din Delhi.Corona infected are victims not terrorists mind it.,0,0,0,0,0,0,1,1,0,1,0
1245234244915429377,No masks but here are 100 products that may help protect you against novel coronavirus germs via,1,0,0,0,1,0,0,0,1,0,0
1245234248396701696,pleaSe StayY in Your HouSEs bitch corona suck I'm so tired,0,0,0,0,0,0,1,0,0,0,0
1245234253224382464,only 12 per cent of death certificates have shown a direct causality from coronavirus,1,0,0,0,0,0,0,0,1,1,0
1245234307511304194,"Want to know why so many are mad at Trump re:Coronavirus? Read this thread. He could be doing so, so, so much more.",0,0,0,1,0,0,1,0,0,0,0
1245234307674845184,I dont think any of us really want an April Fools joke about Coronavirus being cured. We just arent in the mood.,0,0,0,0,0,0,1,0,0,0,0
1245234315480317959,8245 coronavirus tests in the UK yesterday. Or 0.012% of the UK population. That's crazy!,0,0,0,0,1,0,1,0,0,0,0
1245234332861714433,"Someone should just tell me all this corona shit isn't real, it's April fool davido AprilFoolsDay COVID19 LockDownNigeria",0,0,0,0,0,1,1,0,0,0,1
1245234336779010048,my buddy is playin cooking simulator and I stg hes the reason the corona virus started.....,0,0,0,0,0,0,0,0,0,0,1
1245234340063305728,Honest Governance and Pro-active measures... Wait ! Or non-BJP Governments?? Covid19India,1,0,0,1,0,0,0,1,0,1,0
1245234369960304641,Ronaldo and Messi should just retire from football after coronavirus is over... Let there be new era in everything after the epidemic,1,0,0,0,0,0,0,0,0,1,0
1245234382652297218,AprilFoolsDay So who wants to believe that Corona virus was a joke and someone to tell them APRIL FOOL you got fooled.,1,0,0,0,0,0,0,0,0,0,1
1245234386296918016,Heres free game ppl are MAD bored rn I wouldnt take anyone or thing serious till this corona over,0,0,0,0,0,1,0,0,0,1,1
1245234390541783040,So put em outside in da corona.. shit wild smh,0,0,0,0,0,1,1,0,0,1,0
1245234421017522176,Id rather catch this mf corona virus before I catch feelings,0,0,0,0,0,1,0,0,0,0,1
1245234525321527297,I hope farting isn't among symptoms of Covid19 because the rate at which I have been farting since last week is alarming...,0,0,0,0,1,0,0,0,0,0,1
1245234534066425858,this corona thing must be killing control freaks like me,0,0,0,0,0,0,1,0,0,0,1
1245234541473583106,+ve covid19 april fool is not funny pls dont do anything like that,0,0,0,0,0,0,1,0,0,0,0
1245234550587953152,The only way to effectively stop corona is for EVERYTHING to shut down for 30 days. Change my mind,1,1,0,0,1,0,0,0,0,0,0
1245234552487972864,"Yall Chelsea really think Im cappin about this. LMAOOO bitch Ive found my clubs already, just waiting for this corona shit to be over",0,0,0,0,0,1,1,0,0,0,0
1245234572150915072,Happy April 1st the only April fools today is that its my birthday in two days and we are stuck in a coronavirus isolation mess lol,0,0,0,0,0,1,0,0,0,0,1
1245234608775577600,baaaby I KEEP some emergency hair corona not finna steal my looks,0,0,0,0,0,1,1,0,0,0,0
1245234609157058562,So whens it gonna he revealed corona was a April fools prank and we can get back to our lives????,0,0,0,0,1,1,0,0,0,0,1
1245234629457711104,How is it already April but also ONLY April? It feels like weve lived several months in just a few weeks. COVID19,0,0,0,0,0,1,1,0,0,0,0
1245234638752075776,"Indian Media : Corona Jihad, corona muslim hai. Corone be like : Am i a Joke to u",0,0,0,0,0,0,0,0,1,0,1
1245234654715744258,Im calling it someone is gonna do a Cure for coronavirus April Fools Joke,1,0,0,0,0,0,1,0,0,0,1
1245234668141772800,After all my plans this year Covid19 had his own - because that virus is a man most of these men we are wicked MRTUMI,0,0,0,1,0,0,0,0,0,0,1
1245234676098158594,Can you elaborate that people who are donating in covid19 fund will get the deduction of 80C or not ?,0,0,0,1,0,0,1,0,0,1,0
1245234697661227008,ok april fools now government u can tell us corona is a prank now,1,0,0,1,1,0,0,0,0,0,1
1245234699557122048,Welp. I assume corona aint gon leave within the next 4 days,0,0,0,0,1,1,0,0,0,0,0
1245234705990967299,The corona virus got us at the virtual club throwing emoji money at bitches,0,0,0,0,0,1,0,0,0,0,1
1245234714803347456,Even after 21 days lockdown there is no guarantee of corona gone. It could still pick up afterwards.,0,0,0,1,1,0,0,0,0,0,0
1245234718871674883,Me and my wife decided to buy paper plates to eat on since apparently the Coronavirus comes from china,1,0,0,1,0,0,0,1,0,1,1
1245234722848100352,Place you bets! What will kill me first? The coronavirus or my worsening depression due to the quarantine?,0,0,0,0,1,1,0,0,0,0,0
1245234722902401024,Just a reminder...Kanika Kapoor was called Corona Kanya... Nobody had issue then?,0,0,0,0,0,0,1,0,0,0,1
1245234752157888512,"Bei pls stop rting that corona virus test on my TL, i on my knees begging",0,0,0,0,1,0,1,0,0,0,0
1245234764141006853,soooo is the universe gonna say this whole corona virus thing was an april fools prank aahahahha,0,0,0,0,0,0,0,0,0,0,1
1245234791261392896,ok its april fools day now government .. u can tell us corona is a prank now,0,0,0,1,0,0,0,0,0,0,1
1245234823431684096,Wish they can hit us with that April fools on this corona virus shit ..,0,0,0,1,1,0,1,0,0,0,0
1245234844130398210,The MyPillow guy got a free prime time commercial and a guaranteed bailout for a few thousands masks that are not useful for corona virus.,0,0,0,0,0,1,1,0,0,0,1
1245234857602662400,How do you know he's lying? His lips are moving.. especially when describing 'problems' preventing Covid19 testing,0,0,0,0,0,0,0,1,1,0,0
1245234868667236352,Corona is turning everyone Muslim. Everyone is gonna be in abayaas soon,0,0,0,0,0,0,0,0,0,0,1
1245234885494628355,"Plz guys stay home be safe, I think we dont have any idea wht is covid 19 its very dangerous for us",0,0,0,0,1,0,0,0,0,0,0
1245234886027419648,can groundhogs get coronavirus I am worried about Gus the second most famous ground hog in pennsylvania,0,0,0,0,1,0,1,0,0,0,0
1245234914695368705,Corona almost made a nigga forget its April,0,0,0,0,0,0,0,0,0,0,1
1245234924657020928,My kids and I have developed such bad sleep schedules since this corona virus!,0,0,0,0,0,1,1,0,0,0,0
1245234957443874821,"2 new confirmed case(s) in Australia totaling 4,862 in this place. Already 859,707 worldwide. coronavirus covid19 Australia",0,0,0,0,0,0,0,0,1,0,0
1245234957695324163,My boss keeps sending me sad corona virus videos .. a 90 year old lady died because she gave her ventilator away to someone younger,0,0,0,0,0,1,0,0,0,0,0
1245234972669116416,Ladies and Gentlemen the second quarter officially begins. Lets see what more surprises await us COVID19,1,0,0,1,0,0,0,0,0,1,1
1245234982945243137,imma need coronavirus to fuck outta here by june im trying to see a duck,0,0,0,0,0,0,1,0,0,0,1
1245234990612451328,I like how Dinald Trump mentions the how the UK are dealing with Coronavirus but he has more important worries in his own country. COVID19,0,0,0,0,0,0,1,0,0,0,0
1245234995066781699,"Just give a break to alcohol and cigarettes because anything that gives a hand to Corona must be given a break, this is life versus habit.",1,0,0,0,0,0,0,0,0,0,0
1245234999483338753,Hopefully corona virus was just the most elaborate April fools joke of all time,0,0,0,0,0,0,0,0,0,0,1
1245235020618272768,im scared of catching the Corona virus. ppl i know starting to catch it and complaining they cant breathe.,0,0,0,0,1,0,0,0,0,0,0
1245235033335574534,It looks like Covid19 virus spread faster in cold area. ThereIsPattern,0,0,0,0,1,0,0,0,0,1,0
1245235045612150789,"April fool is cancelled for 2020, Since this whole year wanna be a joke. Aprilfool COVID19",1,0,0,0,0,0,0,0,0,0,1
1245235045985640448,Turkmenistan bans the word coronavirus. Nip the evil in the bud.,0,0,0,0,0,0,0,0,0,0,1
1245235075895214080,you know we will as soon as all this corona shit is over wit lol .,1,0,0,0,0,0,0,0,0,0,0
1245235095327260673,I cant wait for China to tell the world that Corona Virus is a April fool prank,1,0,0,0,0,0,0,0,0,0,1
1245235104454021121,Somone please tell me that all this is a prank and I am ready to be called a fool the entire year. Covid19,1,0,0,1,1,0,0,0,0,0,1
1245235133352837122,Today we are facing the deadly combo of Topi-Lungi Virus and Corona Virus TablighiJamaat NizamuddinMarkaz,0,0,0,0,1,1,0,0,0,0,0
1245235138025467904,The 1/2 Kpop man I actuallt like and he has corona I cant take it anymore this isnt funny god is testing me,0,0,0,0,0,1,1,0,0,0,0
1245235146476990464,"The flu kills 80,000 Americans a year and the coronavirus is a slightly deadlier virus, so 100,000 seems right.",0,0,0,1,1,0,0,0,1,0,0
1245235170732621824,Kana Kim Jong-un claims not to have any Coronavirus cases. Its just vibes ko North Korea.,0,0,0,0,0,0,0,0,0,0,1
1245235180039700480,"No running or gym because of the COVID19 no stress got my back, quads, arms, and abs. FetchYourBody2020 Day6OfLockdown",1,0,0,0,0,1,0,0,0,0,0
1245235183831285762,712 on the list of things I wanna do after quarantine: Medieval Times. I love Medieval Times. I really love Medieval Times. coronavirus,0,0,0,0,0,0,0,0,0,0,1
1245235193176305664,Working from home is nothing but bulshit. Dear COVID19 go f yourself nkt,0,0,0,0,0,0,1,0,0,0,0
1245235204840493057,"BREAKING: Bangladesh reports one more death case from coronavirus, taking the death toll to 6, says health minister.",0,0,0,0,0,0,0,0,1,0,0
1245235208594448385,how the government should fight the corona virus so we can have jaripeo and baile szn pinches mamones,0,0,0,0,0,1,0,0,0,0,1
1245235217130041349,Bruh I know I didnt just watch someone say you can cure corona by breathing in some orange peel steam .... a virus .....cannot be cured.,0,0,0,0,0,1,1,0,0,0,0
1245235230606340096,"Niggas talking bout catching Corona?... NIGGA YOU EVER CAUGHT FEELINGS?????!!!!! fuck corona, Heineken and Guinness",0,0,0,0,0,0,0,0,0,0,1
1245235237946302464,Happy New Month Y'all May Corona end this month in the name of Jesus,0,0,1,0,0,0,0,0,0,0,0
1245235268141154305,Coronavirus will stop completely before the first week of May in Jesus name. Amen.,0,0,1,0,0,0,0,0,0,0,0
1245235271366402048,I hope tomorrow the government is like April fools haha corona is fake yall can go outside,1,0,0,0,0,0,0,0,0,0,1
1245235280623177729,"Coronavirus, 9/11, Iran-Contra... why do we keep trusting Republicans to run the country???",0,0,0,0,0,0,1,0,0,0,0
1245235288231698432,Testing positive for Corona virus is the only thing that will get you off this damn ship!,0,0,0,1,0,0,1,0,0,0,0
1245235288865193984,Waiting for the gov to say that Corona is an April fools joke and everything going back to normal tomorrow,1,0,0,0,0,0,0,0,0,0,1
1245235301045452802,patiently waiting for the government to announce that coronavirus was an elaborate april fools joke,1,0,0,0,0,0,0,0,0,0,1
1245235322029400065,I feel like using COVID-19 instead of coronavirus is like drinking Sunny D instead of purple stuff. COVIDIOT,0,0,0,0,0,0,0,0,0,0,1
1245235339163205632,I hope Boris tells us today that lockdown and the coronavirus was all just a massive April fools,1,0,0,0,1,0,0,0,0,0,0
1245235367973761025,"NewsAlert Two COVID19 patients die in West Bengal, death count rises to six: Health official (PTI)",0,0,0,0,0,0,0,0,1,0,0
1245235385187233792,She was literally tearing up the speech as he was trying to explain to her that the Corona virus was bad.,0,0,0,0,0,1,1,0,0,0,0
1245235410550304768,If likes my tweet and follows me I will donate 500 dollars to my local hospital which is currently battling corona virus,1,0,0,0,0,0,0,0,0,0,1
1245235410910887938,"If you're stuck in a hostile home and need to talk to someone, here to listen. COVID19 lockdown",1,0,1,1,0,0,0,0,0,0,0
1245235419362574338,imagine trying to tell people you have coronavirus but they all think youre just pulling an april fools on them,0,0,0,0,1,0,0,0,0,0,1
1245235435095445504,AprilFoolsDay Hey remember when we all worried about Russia? The good old days! COVID19,0,0,0,0,0,0,0,0,0,0,1
1245235440451497985,I literally keep refreshing the news hoping to see the headline breaking news: Trump tests positive for Coronavirus,0,0,0,0,0,0,1,0,0,0,0
1245235460743606273,Imagine if coronavirus was all just a joke and the government was like haha April fools bitches,1,0,0,0,0,0,0,0,0,0,1
1245235461657784320,im a daehwi believer that corona cant enter my body without consent so is werewolf,0,0,0,0,0,0,0,0,0,0,1
1245235486529970176,I'm about to go full-blown conspiracy theorist on this Japan coronavirus thing after the bullshit I've had to deal with.,0,0,0,0,0,0,1,1,0,0,0
1245235490233737218,Rock n roll Corona times - not sure if thats a good thing or a bad thing. May have to hit the brake pedal this week.,1,0,0,0,0,0,0,0,0,0,1
1245235502040731648,thousands of people dying from covid19 all around the world: US government: RIP to ur grandma but i'm different,0,0,0,0,0,0,1,0,0,0,1
1245235506063040514,bruh this corona virus really giving my mom an easy excuse for not letting leave the house,0,0,0,0,0,1,1,0,0,0,1
1245235507144970240,Lemme say it one more time for the people in the back: CALLING CORONA THE CHINESE VIRUS IS RACIST! IT. IS. RACIST!,0,0,0,0,0,0,1,0,0,1,0
1245235514560647168,100k-200k deaths is what is predicted from the Coronavirus-Covid19,0,0,0,1,0,0,0,0,1,0,0
1245235514728501248,"My greatest fear isn't so much getting Corona, it's giving it to someone.",0,0,0,0,1,0,0,0,0,0,0
1245235519547527169,"jaejoong is tested positive for coronavirus...? i hope he's not pulling a prank rn,,,",0,0,0,0,1,0,1,0,0,0,0
1245235523397931009,43 relatives of the COVID19 victim from Kochchikade moved to the Punani Quarantine Centre : Army Commander lka,0,0,0,0,0,0,0,0,1,1,0
1245235523981058048,"Hearing too many celebs and actors unfortunately getting coronavirus, BUT NOT TRUMP??",0,0,0,0,0,1,1,0,0,0,0
1245235535766937601,"Hes checking to see if 200,000 is more than Genghis Khan killed right now. coronavirus COVID19 TrumpLegacy",0,0,0,0,0,1,0,0,0,0,1
1245235539613278208,"I swear to god if someone makes an April fools joke about them getting corona Im going to block them on sight, and you should do the same",0,0,0,0,0,0,1,0,0,0,0
1245235548223991808,Im so sad Im not seeing Mitis anymore ugh dumbass corona,0,0,0,0,0,1,0,0,0,0,0
1245235572899225600,Is Kim gonna shoot every individual with covid19 to protect his nation?,0,0,0,0,1,0,1,0,0,0,1
1245235598455123968,i really hope this coronavirus and quarantine mess was just the governments april fools joke of 2020.,0,0,0,0,0,1,0,0,0,0,1
1245235611709014016,CAA par to bahut bhonk rhi thi ab corona par nahin bhonk rhi govt k action par,0,0,0,1,0,1,1,0,0,0,0
1245235616167669760,Today wouldve been perfect for Coronavirus to turn around and be like April Fools and none of this had actually happened imagine,0,0,0,1,0,1,0,0,0,0,1
1245235616746369026,"My friends brother died today of Covid19. Even if Im not related, it just felt like it hit home. It pains to know that he died alone.",0,0,0,0,0,1,0,0,0,0,0
1245235620613627905,WOULDN'T IT JUST BE SIMPLE IF GOV. SENT PEOPLE TO BIG HOSPITALS TO VIDEO IF THEY ARE SLAMMED FROM CORONAVIRUS?,1,0,0,1,0,0,1,0,0,0,0
1245235657846296577,"CORONAVIRUS UPDATE: 2 COVID-19 PATIENTS DIE IN WEST BENGAL, DEATH COUNT RISES TO SIX - HEALTH OFFICIAL",0,0,0,0,0,0,0,0,1,0,0
1245235662711898113,my cousin is getting tested for corona today guys pls pray for her,0,0,0,0,1,1,0,0,0,0,0
1245235695632998400,fingers crossed that tomorrow the government will reveal that coronavirus was just a very elaborate april fools prank,0,0,0,1,0,0,0,0,0,0,1
1245235707473539072,Just like government shouldn't be blamed for coronavirus outbreak?? Choice is yours,0,0,0,0,0,0,0,0,0,0,1
1245235745863933953,It seems like people in the Uk on Twitter are disproportionately affected by Corona bereavement that or the official figures arent accurate,0,0,0,0,1,0,1,1,0,0,0
1245235762712510464,"if youre boyfriend gets corona, im not saying he deserves it. all im saying is Gods timing is ALWAYS right cheatersNEVERwin",0,0,0,1,0,0,0,0,0,0,1
1245235766155833344,When does the free pornhub premium expire? When corona virus is cured? Asking for a friend.....,0,0,0,0,0,0,0,0,0,1,1
1245235767171059712,U give one man a second of your attention and he contracts corona virus. MAN I CANT HAVE SHIT IN THIS HOUSE,0,0,0,0,1,1,0,0,0,0,0
1245235771327430656,India Crosses 1700 Confirmed COVID19 Cases With 97 Fresh Cases Repoted Since Morning.,0,0,0,0,0,0,0,0,1,0,0
1245235779330179072,Koreaboo istg. I almost cursed at your article about covid19. But it's true though. It has a ig link,0,1,0,0,0,1,1,0,0,0,0
1245235787521839104,so today the day the government gonna tell us corona a joke right,0,0,0,1,0,0,0,0,0,0,1
1245235799878070279,MY MOM CALLED ME AT MIDNIGHT TO UPDATE ME ON CORONAVIRUS LIKE... jesus timing!!!!!!,0,0,0,0,0,0,1,0,0,0,0
1245235812536446977,so many ruined plans na bc of covid19 ksksksks ampota,0,0,0,0,0,1,1,0,0,0,0
1245235817628315650,oceanside groceryshopping COVID19 What are supplies like? Anyone know? Is it best to go in the early morning or late evening?,0,0,0,1,1,0,0,0,0,1,0
1245235854886555648,I find it crazy how the year I decide I wanna travel and start a business is the year Coronavirus comes and fuck everything up!,0,0,0,0,0,1,1,0,0,0,0
1245235871105908736,Ok its April 1st aka April Fools Day sooooooo Corona if youre reading then please say sike like right now,0,0,0,1,0,1,0,0,0,0,0
1245235879850864642,corona might think he can unemployment but now it is time for me to become a sugar baby aha u really thought u could get me corona,0,0,0,0,0,0,1,0,0,0,1
1245235883516649472,"Last two days he had not tested anyone, 699 was the number on Saturday 28 March? covid19",0,0,0,0,0,0,1,0,1,1,0
1245235885043601408,Miss corona is gonna have to catch these hands for infecting Jaejoong. Im-,0,0,0,0,0,1,0,0,0,0,0
1245235890550530048,This corona shit is so real bruh yall needa take this shit serious bro,0,0,0,0,1,0,1,0,0,0,0
1245235896321892352,*me to bff* what are you gonna do if your ex dies from corona her- we dont cry for sunnis,0,0,0,0,0,0,0,0,0,0,1
1245235901598334977,When hashtags like CoronaJihaad trend. Need anybody says anything else?,0,0,0,0,0,0,1,0,0,1,0
1245235908858658816,So you decided to turn the fight against corona into hindu muslim issue this is filthy. TablighiJamaat,0,0,0,0,0,0,1,0,0,0,0
1245235909500506114,Woow spreading corona knowingly is not a shame...evil design got exposed now comes the usual victim card,0,0,0,0,0,0,0,0,0,0,1
1245235922037334017,White House predicts 100 000 - 240000 will die in USA from Corona virus.,0,0,0,0,0,0,0,0,1,1,0
1245235951242223622,MIT Joins a consortium of supercomputing resources to help speed the search for COVID19 solutions,1,1,0,0,0,0,0,0,0,0,0
1245235968082403328,"8 new confirmed case(s) in Venezuela totaling 143 in this place. Already 859,768 worldwide. coronavirus covid19 Venezuela",0,0,0,0,0,0,0,0,1,0,0
1245235997761081345,Man with corona who shook Putin's hand says he feels good. A sudden deterioration is anticipated,0,0,0,0,1,0,1,0,0,1,0
1245236031340728325,this thread that isnt a thread but 3 seperate tweets was sponsered by corona beer. infectiously good,0,0,0,0,0,0,0,0,0,1,1
1245236031919661058,"April, may you be good to us. And may we be free from Coronavirus... Happy New Month to y'all!",1,0,0,0,0,0,0,0,0,0,0
1245236055789297664,Wouldnt that be messed up if the news tomorrow starts off saying CORONAVIRUS CURE and then theyre like April fools!,0,0,0,0,1,0,0,0,0,0,1
1245236055844012033,"corona virus is over then get ready for the next stage 666,everything as bible written is coming to pass as i,heard.",0,0,0,1,1,0,0,0,0,0,0
1245236056208834562,"Due to Covid19 situation, an interesting question appeared: is the word Covid19 spelled the same all around the world?",0,0,0,0,0,0,0,0,0,1,1
1245236076748275712,If report found anti social/intensional corona spreader shoot at spot. Why to spend donated money,0,0,0,0,0,0,1,0,0,1,0
1245236110894096385,Simple musilim gets life after death and others will die due to Corona....,0,0,0,1,0,1,0,0,0,0,1
1245236133216137221,"Not only TN but AP,Telangana and UP also demands mass testing of people to test corona virus. TNdemandsMassTesting",0,0,0,0,1,0,0,0,1,0,0
1245236152711278592,"Niece's test for covid19 came back negative, that's the good news, bad news is she is back at work at the hospital",0,0,0,0,1,1,0,0,0,0,0
1245236153281851392,its funny how i am in a no relationship relationship like niggs make up your mind. hahahahaha coronavirus its testing us dude.,0,0,0,0,0,0,0,0,0,0,1
1245236160546422785,Sounds like the Germans had their towels on the COVID-19 test kits then GMB coronavirus,0,0,0,0,0,0,0,0,0,0,1
1245236170008788993,"One of the main things the Coro has done is weedle out just how many of you video stuff in portrait. You sick, twisted bastards. COVID19",0,0,0,0,0,0,1,0,0,0,0
1245236174333059074,the last place corona virus is gonna be when this all ends is Florida at this rate,0,0,0,1,1,0,0,0,0,1,0
1245236177155715072,my boyfriend just called me and said he miss me please corona go away shoo shoo,0,0,0,0,0,1,0,0,0,0,0
1245236194134208512,Poor European don't know you are fucking hiding the true numbers of cases to overcome the coronavirus in Iran,0,0,0,0,0,0,1,0,0,1,0
1245236201860161536,Joe Exotic was the greatest gift we could have received during this Coronavirus crisis.,1,0,0,0,0,0,0,0,0,0,1
1245236253856944128,Idea for bringing back sports in these corona times: sports go ahead as usual. But every player is inside a zorb. I WOULD WATCH THAT.,0,0,0,1,0,0,0,0,0,0,1
1245236269636075520,Remember when the GOP said that the novel coronavirus was blown out of proportion by Democrats?,0,0,0,0,0,0,1,0,0,1,0
1245236280641765385,IndiaThanks Salute policemen whom working day and night to common peoples to protect them Corona desease.,0,1,0,0,0,0,0,0,0,0,0
1245236292000063491,A 13-year-old boy with no underlying health conditions has just died. nhs COVID19 COVID19,0,0,0,0,1,1,0,0,0,0,0
1245236320622055425,ok america.. yall can tell us april fools for corona now.,0,0,0,0,0,0,0,0,0,0,1
1245236320982761472,It's freaking cold and I have to wait outside a supermercati because the opening hours changed due to corona,0,0,0,0,0,1,1,0,0,0,0
1245236341203402752,I feel like I just got Corona by entering this grocery store. That was a weird experience.,0,0,0,0,1,0,0,0,0,0,0
1245236345418551299,"i just coughed and gave myself a full blown anxiety attack wondering if i have corona, this is so fun!",0,0,0,0,1,0,0,0,0,0,1
1245236349508022272,"No one: Taimur: chaar chavanni ghode pe, Corona mere lowde pe",0,0,0,0,0,0,0,0,0,1,1
1245236378729951233,Cant believe my mom sent me my whole allowance and cause of corona Ive got no debit orders,1,0,0,0,0,0,0,0,0,0,1
1245236378872373248,Smoking Bluntz To Da Neck Vioce Rings In My Head Coronavirus besafe,0,0,0,0,0,0,0,0,0,0,1
